;repository;method;msa;clustering;nRF;nwk;true_nwk;time
11;11;max_L-MinEvolRec;true_msa;true_clustering;0.0;"((transcript_7-0_ggor:0.0156763[&&NHX:label=speciation],((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_6-0_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-0_ppan:0.00307243[&&NHX:label=speciation],transcript_5-0_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-0_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";0.3543217182159424
12;12;max_L-MinEvolRec;true_msa;true_clustering;0.0;"((((transcript_10-43_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-43_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],((transcript_7-59_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-59_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0[&&NHX:label=duplication],(transcript_7-43_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],transcript_8-43_ENSRNOG00000001355:0.237378[&&NHX:label=speciation])1:0.035951[&&NHX:label=duplication])1:0[&&NHX:label=creation])1:0.029886[&&NHX:label=duplication],transcript_12-43_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_7-38_ENSMUSG00000036980:0.006348[&&NHX:label=speciation],(transcript_8-38_ENSRNOG00000001355:0.002[&&NHX:label=speciation],transcript_8-68_ENSRNOG00000001355:0.002[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.035951[&&NHX:label=duplication],(transcript_10-38_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-38_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-38_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"(((((transcript_7-59_ENSMUSG00000036980:1,transcript_8-59_ENSRNOG00000001355:1)1:1,(transcript_7-43_ENSMUSG00000036980:1,transcript_8-43_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-43_ENSG00000106290:1,transcript_11-43_ENSPTRG00000019474:1)1:1)1:1,transcript_12-43_ENSDARG00000102998:1)1:1,(((transcript_7-38_ENSMUSG00000036980:1,(transcript_8-68_ENSRNOG00000001355:1,transcript_8-38_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-38_ENSG00000106290:1,transcript_11-38_ENSPTRG00000019474:1)1:1)1:1,transcript_12-38_ENSDARG00000102998:1)1:1);";0.4191715717315674
13;13;max_L-MinEvolRec;true_msa;true_clustering;0.16699999999999998;"(((((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_6-12_hsap:0[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_6-12_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.17003750801086426
14;14;max_L-MinEvolRec;true_msa;true_clustering;0.0;"((transcript_6-2_hsap:1[&&NHX:label=speciation],(transcript_7-32_ggor:1[&&NHX:label=speciation],transcript_7-2_ggor:1[&&NHX:label=speciation])1:1[&&NHX:label=creation])1:1[&&NHX:label=speciation],transcript_8-2_pabe:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_6-2_hsap:1,(transcript_7-32_ggor:1,transcript_7-2_ggor:1)1:1)1:1,transcript_8-2_pabe:1);";0.005012035369873047
15;15;max_L-MinEvolRec;true_msa;true_clustering;0.16699999999999998;"((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1);";0.16927886009216309
16;16;max_L-MinEvolRec;true_msa;true_clustering;0.0;"((transcript_7-1_ggor:0.0156763[&&NHX:label=speciation],(((transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-11_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-1_hsap:0.00660945[&&NHX:label=speciation])1:0.0175688[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,((transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1,transcript_6-1_hsap:1)1:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.11305499076843263
17;17;max_L-MinEvolRec;true_msa;true_clustering;0.4;"((transcript_7-2_ggor:0.0156763[&&NHX:label=speciation],(transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],((transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],((((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-21_ppan:0.00307243[&&NHX:label=speciation],transcript_5-21_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-10_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],transcript_8-2_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1,transcript_6-10_hsap:1)1:1,transcript_6-2_hsap:1)1:1)1:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.7370424270629883
18;18;max_L-MinEvolRec;true_msa;true_clustering;0.14300000000000002;"(((transcript_6-3_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-20_ppan:0.00307243[&&NHX:label=speciation],transcript_5-20_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-3_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-3_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,transcript_7-3_ggor:1)1:1,transcript_8-3_pabe:1);";0.21286273002624512
19;19;max_L-MinEvolRec;true_msa;true_clustering;0.25;"((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"((transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1,((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1);";0.08876895904541016
20;20;max_L-MinEvolRec;true_msa;true_clustering;0.071;"((((transcript_10-36_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-36_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-36_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-36_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_10-40_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-40_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-40_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-40_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((((transcript_10-41_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-41_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-41_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-41_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((((transcript_10-44_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-44_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-44_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-44_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-42_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-42_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-42_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-42_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((((transcript_10-39_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-39_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-39_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],transcript_12-39_ENSDARG00000102998:0.075226[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(((transcript_10-45_ENSG00000106290:0.004049[&&NHX:label=speciation],transcript_11-45_ENSPTRG00000019474:0.001615[&&NHX:label=speciation])1:0.004366[&&NHX:label=speciation],transcript_7-45_ENSMUSG00000036980:0.006348[&&NHX:label=speciation])1:0.029886[&&NHX:label=duplication],((transcript_12-80_ENSDARG00000102998:0.0055[&&NHX:label=speciation],transcript_12-45_ENSDARG00000102998:0.0055[&&NHX:label=speciation])1:0.00525[&&NHX:label=creation],transcript_12-79_ENSDARG00000102998:0.01075[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((((transcript_7-44_ENSMUSG00000036980:1,(transcript_10-44_ENSG00000106290:1,transcript_11-44_ENSPTRG00000019474:1)1:1)1:1,transcript_12-44_ENSDARG00000102998:1)1:1,((transcript_7-42_ENSMUSG00000036980:1,(transcript_10-42_ENSG00000106290:1,transcript_11-42_ENSPTRG00000019474:1)1:1)1:1,transcript_12-42_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-45_ENSMUSG00000036980:1,(transcript_10-45_ENSG00000106290:1,transcript_11-45_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-79_ENSDARG00000102998:1,(transcript_12-80_ENSDARG00000102998:1,transcript_12-45_ENSDARG00000102998:1)1:1)1:1)1:1,((transcript_7-39_ENSMUSG00000036980:1,(transcript_10-39_ENSG00000106290:1,transcript_11-39_ENSPTRG00000019474:1)1:1)1:1,transcript_12-39_ENSDARG00000102998:1)1:1)1:1)1:1,((((transcript_7-41_ENSMUSG00000036980:1,(transcript_10-41_ENSG00000106290:1,transcript_11-41_ENSPTRG00000019474:1)1:1)1:1,transcript_12-41_ENSDARG00000102998:1)1:1,((transcript_7-40_ENSMUSG00000036980:1,(transcript_10-40_ENSG00000106290:1,transcript_11-40_ENSPTRG00000019474:1)1:1)1:1,transcript_12-40_ENSDARG00000102998:1)1:1)1:1,((transcript_7-36_ENSMUSG00000036980:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1)1:1)1:1);";6.794548511505128
21;21;max_L-MinEvolRec;true_msa;true_clustering;0.0;"(((transcript_10-53_ENSG00000106290:1[&&NHX:label=speciation],transcript_11-53_ENSPTRG00000019474:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_7-53_ENSMUSG00000036980:1[&&NHX:label=speciation])1:1[&&NHX:label=duplication],transcript_12-53_ENSDARG00000102998:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_7-53_ENSMUSG00000036980:1,(transcript_10-53_ENSG00000106290:1,transcript_11-53_ENSPTRG00000019474:1)1:1)1:1,transcript_12-53_ENSDARG00000102998:1);";0.010685205459594728
22;22;max_L-MinEvolRec;true_msa;true_clustering;0.0;"(((transcript_6-2_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-2_ppan:0.00307243[&&NHX:label=speciation],transcript_5-2_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],(transcript_8-2_pabe:0.0045[&&NHX:label=speciation],transcript_8-34_pabe:0.0045[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";"((((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1,transcript_6-2_hsap:1)1:1,transcript_7-2_ggor:1)1:1,(transcript_8-34_pabe:1,transcript_8-2_pabe:1)1:1);";0.1759512424468994
23;23;max_L-MinEvolRec;true_msa;true_clustering;0.0;"((transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],(transcript_7-7_ggor:0.016[&&NHX:label=speciation],transcript_7-27_ggor:0.016[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";"((((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1,transcript_6-7_hsap:1)1:1,(transcript_7-27_ggor:1,transcript_7-7_ggor:1)1:1);";0.0655360221862793
24;24;max_L-MinEvolRec;true_msa;true_clustering;0.0;"(((transcript_6-1_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-12_ppan:0.00307243[&&NHX:label=speciation],transcript_5-12_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-1_ppan:0.00307243[&&NHX:label=speciation],transcript_5-1_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-1_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],transcript_8-1_pabe:0.0172631[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"(((((transcript_4-12_ppan:1,transcript_5-12_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.08308219909667969
25;25;max_L-MinEvolRec;true_msa;true_clustering;0.25;"((((((transcript_6-2_hsap:0.0025[&&NHX:label=speciation],transcript_6-45_hsap:0.0025[&&NHX:label=speciation])1:0.056[&&NHX:label=creation],transcript_6-42_hsap:0.0585[&&NHX:label=speciation])1:0.1125[&&NHX:label=creation],transcript_6-43_hsap:0.171[&&NHX:label=speciation])1:0[&&NHX:label=creation],(((((transcript_4-26_ppan:0.00307243[&&NHX:label=speciation],transcript_5-26_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],transcript_5-25_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-31_ppan:0.00307243[&&NHX:label=speciation],transcript_5-31_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-19_ppan:0.00307243[&&NHX:label=speciation],transcript_5-19_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_5-20_ptro:0.00246757[&&NHX:label=speciation],(transcript_4-20_ppan:0.5[&&NHX:label=speciation],transcript_4-37_ppan:0.5[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-32_ppan:0.00307243[&&NHX:label=speciation],transcript_5-32_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-2_ppan:0.00307243[&&NHX:label=speciation],transcript_5-2_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],transcript_7-2_ggor:0.0156763[&&NHX:label=speciation])1:0.00836254[&&NHX:label=speciation],((transcript_8-58_pabe:0.0025[&&NHX:label=speciation],transcript_8-55_pabe:0.0025[&&NHX:label=speciation])1:0.101[&&NHX:label=creation],(transcript_8-2_pabe:0.0595[&&NHX:label=speciation],transcript_8-56_pabe:0.0595[&&NHX:label=speciation])1:0.044[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";"((((((transcript_4-26_ppan:1,transcript_5-26_ptro:1)1:1,(transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1)1:1,(((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,((transcript_4-32_ppan:1,transcript_5-32_ptro:1)1:1,((transcript_4-37_ppan:1,transcript_4-20_ppan:1)1:1,transcript_5-20_ptro:1)1:1)1:1)1:1,(((transcript_4-31_ppan:1,transcript_5-31_ptro:1)1:1,(transcript_4-25_ppan:1,transcript_5-25_ptro:1)1:1)1:1,(transcript_4-2_ppan:1,transcript_5-2_ptro:1)1:1)1:1)1:1)1:1,(transcript_6-42_hsap:1,(transcript_6-43_hsap:1,(transcript_6-45_hsap:1,transcript_6-2_hsap:1)1:1)1:1)1:1)1:1,transcript_7-2_ggor:1)1:1,((transcript_8-58_pabe:1,transcript_8-55_pabe:1)1:1,(transcript_8-56_pabe:1,transcript_8-2_pabe:1)1:1)1:1);";19.204578638076786
26;26;max_L-MinEvolRec;true_msa;true_clustering;0.542;"((transcript_6-13_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-27_ppan:0.00307243[&&NHX:label=speciation],transcript_5-27_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-16_ppan:0.00307243[&&NHX:label=speciation],transcript_5-16_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],(transcript_4-13_ppan:0.00307243[&&NHX:label=speciation],transcript_5-13_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_6-7_hsap:0.00660945[&&NHX:label=speciation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-7_ppan:0.00307243[&&NHX:label=speciation],transcript_5-7_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(((transcript_4-10_ppan:0.00307243[&&NHX:label=speciation],transcript_5-10_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-10_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_6-9_hsap:0.00660945[&&NHX:label=speciation],(((transcript_4-17_ppan:0.00307243[&&NHX:label=speciation],transcript_5-17_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_4-18_ppan:0.00307243[&&NHX:label=speciation],transcript_5-18_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-28_ppan:0.00307243[&&NHX:label=speciation],transcript_5-28_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-9_ppan:0.00307243[&&NHX:label=speciation],transcript_5-9_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation];";"(((transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,((((transcript_4-28_ppan:1,transcript_5-28_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1,(transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1)1:1,transcript_6-10_hsap:1)1:1,((((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,((transcript_4-27_ppan:1,transcript_5-27_ptro:1)1:1,(transcript_4-7_ppan:1,transcript_5-7_ptro:1)1:1)1:1)1:1,transcript_6-7_hsap:1)1:1)1:1)1:1);";5.228224277496338
